name,kind,lat,lng
Taverna Triverno,quarter,41.5028826,14.0996385
Pili (secondo),quarter,42.1172374,14.5227495
San Carlo,neighbourhood,42.029225,14.3682879
Contrada Sant'Agostino,neighbourhood,43.341004,13.5447692
Contrada Colle Forche,neighbourhood,43.334777,13.5407138
Contrada Santa Caterina,neighbourhood,43.3399818,13.5608143
Soverato Marina,neighbourhood,38.6881273,16.5536169
San Nazzaro,quarter,41.5335413,14.1569328
San Marco di Atessa,quarter,42.084429,14.4254265
Pozzo Comune,neighbourhood,41.7685375,14.5510443
Caldora,neighbourhood,41.771707,14.5478613
Naselje hrvatskih branitelja,neighbourhood,45.7584767,18.7282095
Sorbolo,suburb,44.8463143,10.4488047
Sa Ruga de Is Cinus 25A/158,neighbourhood,39.3457961,9.3583017
Sa Ruga de Is Piccionis,neighbourhood,39.3442527,9.3592276
Borgo San Michele,neighbourhood,45.958579,9.1554974
Fondo Lauritano,neighbourhood,38.2119271,15.5439567
Quartiere Provvidenza,quarter,37.4886379,14.0616295
"Sa Ruga de Is Malloras, (Mallorus) 25A/158",neighbourhood,39.3452275,9.3590985
Sant'Olivo,neighbourhood,41.4915757,12.5891509
Šturje,suburb,45.8876855,13.9107473
Roccolo,neighbourhood,46.142063,9.3758487
Su Cúcuru 1,neighbourhood,39.3469826,9.3593133
Sa Russia 25/184,neighbourhood,39.3434077,9.3583118
Torriana,neighbourhood,44.7189247,7.3579735
Valletta Paiolo,suburb,45.1507522,10.7791189
Wisli,neighbourhood,47.1131323,9.571038
Graben,neighbourhood,46.6224628,13.6165211
Fuggertal,neighbourhood,46.6306708,13.6287278
Sant'Anastasio,neighbourhood,41.5062947,12.5794943
Lotissement La Magnanerie,neighbourhood,43.3862167,6.2978798
Sonnberg,neighbourhood,46.5656875,13.8652866
Cappuccini,suburb,40.634535,17.9287553
Battaini,neighbourhood,46.2720052,9.8504293
Costi,neighbourhood,46.2732707,9.8501016
Negrini,neighbourhood,46.2645527,9.8666116
Bricalli,neighbourhood,46.2637207,9.8682651
Caposelvino,neighbourhood,45.7791481,9.7442604
Mezzana,neighbourhood,43.7780025,11.4299197
Il Fossato,neighbourhood,43.7827235,11.4466301
Orbani,neighbourhood,45.3589782,14.3460206
Les Montarmots,quarter,47.274327,6.0309793
Aiguebelle,quarter,45.5429159,6.3045688
Novo naselje,quarter,45.7015521,13.8781156
Alvaneta,neighbourhood,41.864817,14.5406435
Centro storico,neighbourhood,41.8660296,14.5439972
Piazzole,neighbourhood,45.993653,9.676947
